Restaurant Name,Cuisines,Address,City,Postcode,Phone Number,Reviews,Average Review
"Pizza Den","Pizza, American","Unit B, 6 Westbank Road","Macmerry","EH33 1PL","01875614944","201","5.5"
"Shish Mahal","Indian, Curry, Halal","63A High St","East Lothian","EH21 7BZ","01316653121","889","5"
"Darin Takeaway","Pizza, Kebab","214 Boswall Parkway","Edinburgh","EH5 2LX","01316292727","140","4.5"
"Kaspa's - Edinburgh","Desserts, Ice Cream","392 Gorgie Road","Edinburgh","EH11 2RN","01313471717","124","5"
"Franco's Fish Bar","Fish & Chips, Italian","7 Comley Bank Road","Edingburgh","EH4 1DR","01313323557","888","4.5"
"Cafe Presko","Asian, Breakfast","342 Gorgie Road","Edinburgh","EH11 2QU","01312614948","332","5"
"Kick Ass Burrito - Fountain Park","Mexican","130 Dundee Street,","Edinburgh","EH11 1AF","02039126648","10","4.5"
"Chiquito - Fountain Park","Mexican","130 Dundee Street,","Edinburgh","EH11 1AF","02039126648","3","4"
"Cornstar Taco's - Fountain Park","Mexican","130 Dundee Street,","Edinburgh","EH11 1AF","02039126648","2","3"
"Chesser Curry House","Indian, Curry","560 Gorgie Road","Edinburgh","EH11 3AL","01314662520","36","4"
"Dino's","Fish & Chips, Kebab","36 Craigentinny Road","Edinburgh","EH7 6LT","01316595444","28","4.5"
"Pizza Hut Delivery - Stockbridge","Pizza, American","110 Raeburn Place","Edinburgh","EH4 1HH","01313154100","114","3.5"
"Bangla Kitchen","Indian, Bangladeshi, Halal","67-69 Main Street","Edinburgh","EH4 5AD","01313126260","756","4.5"
"China Star Restaurant","Chinese, Noodles","6a West Maitland Street","Edinburgh","EH12 5DS","01312299178","295","4.5"
"Quick & Plenty Cafe","Breakfast, Sandwiches","27 Leven Street","Edinburgh","EH3 9LH","01312288999","810","4.5"
"Bombay Feast","Indian, Curry","32 Hillhouse Road","Edinburgh","EH4 2AG","01313320190","18","5"
"Luci's Restaurant & Cocktail Bar","Italian, Pizza","14 High Street","Lasswade","EH18 1ND","07590602178","184","4.5"
"Cheeky Chicken","American, Desserts","33 Polton Street","Bonnyrigg","EH19 3HB","01316292425","824","4.5"
"Gloria's Fast Food Takeaway & Pizzeria","Pizza, Fish & Chips","19 High Street","Bonnyrigg","EH19 2DA","01314549990","2076","5.5"
"Pias Pizzeria","Italian, Fish & Chips","2 Polton Street","Bonnyrigg","EH19 3HA","01316638608","1267","5"
"Lee Garden","Chinese, Oriental","22 Clerk Street","Loanhead","EH20 9DR","01314480100","1784","5"
"Dino's","Pizza, Fish & Chips","56 Clerk Street","Loanhead","EH20 9RG","01314400962","1866","5"
"Franco's Fish & Chips & Pizza","Fish & Chips, Pizza","113 High Street","Dalkeith","EH22 1AX","01316632736","69","5.5"
"Gorefry","Pizza, Fish & Chips","3 Main Street","Midlothian","EH23 4BX","01875823815","1035","5"
"The Cavaliere Pizzeria & Fish Bar","Italian, Fish & Chips","124 High Street","Dalkeith","EH22 1AU","01316634492","1620","4.5"
"Peony Garden","Chinese, Oriental","70 Clerk Street, Loanhead","Edinburgh","EH20 9RG","01314404938","915","5"
"Sergio's Fish & Chips","Fish & Chips, Pizza","1 Dalhousie Place","Midlothian","EH19 2LN","01316609550","754","5"
"Mario's","Fish & Chips, Pizza","7 The Loan,","Midlothian","EH20 9AE","01314400297","769","4.5"
"Tartan Tandoori","Indian, Curry, Halal","7 Gracemount Drive","Edinburgh","EH16 6RR","01316648181","1719","5.5"
"Bene's Fish & Chips","Fish & Chips, Pizza","25/1 Thorny Crook Gardens","Dalkeith","EH22 2RF","01316638866","385","4"
"Rosewell Fryer","Fish & Chips, Pizza","122 Carnethie Street","Rosewell","EH24 9AL","01314403493","196","5.5"
"Natural Spice","Indian, Pizza, Halal","1b Castle Law Crescent","Edinburgh","EH25 9SP","01314482188","1009","5.5"
"Al's Bistro","Fusion, British","152 High Street","Dalkeith","EH22 1AY","01312857665","36","5"
"Star Garden","Chinese, Oriental","10 Gilmerton Dykes Street","Edinburgh","EH17 8JX","01316723888","222","5"
"The Bombay Spice","Indian, Bangladeshi, Halal","55 High Street","Bonnyrigg","EH19 2DB","01316635050","636","5"
"Memories of India","Indian, Curry","4 Newtonloan Toll","Gorebridge","EH23 4LZ","01875820099","461","5.5"
"Bombay Lounge","Indian","202 High Street","Dalkeith","EH22 1AZ","01316604141","897","4.5"
"Ruby Murray Exclusive Indian Cuisine","Indian, Curry, Halal","41 Drum Street","Edinburgh","EH17 8RQ","01316646414","620","5"
"The Joy","Chinese, Oriental","62 Clerk Street","Loanhead","EH20 9RG","01314404207","99","5"
"The Bonnyrigg Takeaway","Pizza, Kebab, Halal","5 Staitside Court, Hopefield Park","Bonnyrigg","EH19 3PA","0131 663 9113","44","5"
"Iman's Curry House","Curry, Indian","33 Polton Street","Bonnyrigg","EH19 3HB","01316292425","15","4"
"Paolo's 2 Go","Italian, Pizza","119 Hunterfield Road","Gorebridge","EH23 4TU","01875898170","274","5"
"Savour Chinese Cuisine","Chinese, Dim Sum","6 Anchorfield","Edinburgh","EH6 4JG","01315522790","1824","5.5"
"So Good Chinese & Thai Takeaway","Chinese, Thai","5 Dundee Terrace","Edinburgh","EH11 1DL","01312288818","2130","5"
"Top Chef","Chinese, Oriental","388 Gorgie Road","Edinburgh","EH11 2RQ","07540062889","283","5"
"Judi","Pizza, Kebab","50 Granton Road","Edinburgh","EH5 3QU","01315523085","87","5"
"Miraj Indian Takeaway","Indian, Curry","19 Main Street","Edinburgh","EH4 5BZ","01313365995","314","5"
"Tiger Lin","Chinese, Oriental","2 Roseburn Place","Edinburgh","EH12 5NN","01313467776","1123","5"
"Natural Way Chinese Takeaway","Chinese, Oriental","123a Corstophine Road","Edinburgh","EH12 5PZ","01313462888","461","4.5"
"Newington Cafe & Restaurant","Breakfast, Sandwiches","69 South Clerk Street","Edinburgh","EH8 9PP","01316670044","356","4"
"Desidera","Indian, Pakistani, Halal","219 Gorgie Road","Edinburgh","EH11 1TU","01316291511","211","5"
"Stefanos Fish & Chips","Fish & Chips, Kebab","241 Morningside Road","Midlothian","EH10 4QU","01314471134","1121","5"
"Guru Balti Restaurant","Indian, Curry","9 Dundee Terrace","Edinburgh","EH11 1DL","01312219779","800","5"
"Shandon Spice","Indian, Bangladeshi","59 Slateford Road","Edinburgh","EH11 1PR","01313377440","174","5.5"
"Delhi Diner","Indian, Bangladeshi, Halal","38 Mayfield Gardens","Edinburgh","EH9 2BY","01316684964","516","5.5"
"Jashans Bangladeshi-Indian Restaurant","Bangladeshi, Indian, Halal","1-2 Moat Place","Edinburgh","EH14 1NY","01314435555","844","5"
"Subway Stockbridge","Sandwiches, Subways","21 Raeburn Place","Edinburgh","EH4 1HU","01313433647","73","4.5"
"Lucky Buddha","Chinese, Oriental","33 Duke Street","Edinburgh","EH6 8HH","01315551273","632","5"
"Nahar Bengali & Indian Takeaway","Indian, Bangladeshi, Halal","30 Duart Crescent","Edinburgh","EH4 7JP","01313397222","1048","5"
"Chilli & Onion Chinese Takeaway","Chinese, Oriental","2a Stone Place","Edinburgh","EH22 5PG","01316636464","1569","5"
"Morelli's Easthouses","Italian, Fish & Chips","45 Easthouses Road","Midlothian","EH22 4EB","01316636665","1286","4.5"
"Jaz's Fish Bar","Fish & Chips, Kebab","12 Woodburn Road","Dalkeith","EH22 2AT","01316637136","12","3.5"
"New Wongs Chinese","Chinese, Oriental","29 Main Street","Gorebridge","EH23 4BX","01875820386","964","4.5"
"Dynasty","Chinese, Oriental","177 North High Street","Musselburgh","EH21 6AN","07483135624","493","4.5"
"China China","Chinese, Oriental","49 Easthouses Road","Easthouses","EH22 4EB","01316606888","1484","4.5"
"Nitten Food Box","English, Fish & Chips","136 Main Street","Edinburgh","EH22 4PF","01316602047","438","4.5"
"Orchid Chinese Take Away","Chinese, Oriental","11 Main Street","Midlothian","EH23 4BX","01875820616","258","5"
"Little China","Chinese, Asian","183 North High Street","Musselburgh","EH21 6AN","07483135624","184","4"
"Tony Mac Delivers","Italian, Pizza","503 Queensferry Road","Edinburgh","EH4 7ND","01313707033","447","4"
"Sultan Takeaway","Fish & Chips, Pizza","Unit 4 Bughtlin Market","Edinburgh","EH12 8XP","01313399000","2103","5"
"Papa John's Pizza - Blackhall","Pizza, American","28-30 Hillhouse Road","Edinburgh","EH4 2AG","01313152277","36","5"
"Turkish Kebab & Fish & Chips","Turkish, Fish & Chips","49 Muirhouse Gardens","Edinburgh","EH4 4TD","01313127999","339","5"
"Mister Lees","Chinese, Oriental","675 Ferry Road","Edinburgh","EH4 2TX","01313152608","264","5"
"Sky Garden","Chinese, Oriental","246 Queensferry Road","Edinburgh","EH4 2BP","01313325404","256","5"
"Corbie","Fish & Chips, Pizza","72 Main Street, Davidson Mains","Edinburgh","EH4 5AB","01313361157","1135","4.5"
"Anna's Chinese Takeaway","Chinese, Oriental","28 Duart Crescent","Edinburgh","EH4 7JP","01313396135","289","4.5"
"Peking Garden","Chinese, Oriental","42 Ferry Road Drive","Edinburgh","EH4 4DD","07496014497","207","5.5"
"New Lucky Home","Chinese, Noodles","8A Groathill Road North","Edinburgh","EH4 2SW","01313328719","651","5"
"Golden Pond","Chinese, Oriental","1 Seaforth Terrace","Edinburgh","EH4 2BS","01313321188","119","4.5"
"Roberto's Takeaway","Fish & Chips, Kebab","24 Duart Crescent","Edinburgh","EH4 7JP","01313396719","428","4.5"
"Javits Take-Away","Italian, Pizza","207 West Granton Road","Edinburgh","EH5 1PD","01315513947","2157","5"
"Good Choice Chinese","Chinese, Noodles","116 West Granton Road","Edinburgh","EH5 1PF","01315511990","2549","5"
"Lucky Chen","Chinese, Thai","28 Glasgow Road","Edinburgh","EH12 8HL","01314767089","466","5"
"Royal China","Chinese, Oriental","Unit 3, Sighthill Shopping Centre, 487 Calder Road","Edinburgh","EH11 4AW","01314421818","2108","5"
"The Balgreen Fryer","Fish & Chips, Pizza","203 Balgreen Road","Edinburgh","EH11 2RZ","01313374780","424","4.5"
"Istanbul","Pizza, Kebab, Halal","156 Saughton Road North","Edinburgh","EH12 7DS","01313341666","1925","4.5"
"SWS Chinese Takeaway","Chinese, Oriental","8 Stenhouse Cross","Edinburgh","EH11 3JU","01314557804","1246","5"
"Jubilee","Italian, English","122-124 West Granton Road","Edinburgh","EH5 1PF","01315528280","1166","5"
"Delicious Chinese","Chinese, Oriental","51 Corbiehill Road","Edinburgh","EH4 5AT","01313364933","48","5"
"St. Johns Curry Club","Indian, Curry","100 St. Johns Road","Edinburgh","EH12 8AT","01313344488","1351","5"
"Marmaris Kebab & Pizza House","Pizza, Kebab, Halal","40 Duart Crescent","Edinburgh","EH4 7JP","07756024171","51","5"
"Chicken Club","Chicken, Burgers, Halal","141A St John's Road","Edinburgh","EH12 7SD","01313348999","508","4.5"
"Subway - Corstorphine","Sandwiches, Lunch","121 St Johns Road","Edinburgh","EH12 7SB","02039126648","50","4"
"Slumdog Delivered","Indian, Curry","24 Glasgow Road","Edinburgh","EH12 8HL","01312973297","22","4.5"
"Gino's Fish & Chip Shop","Fish & Chips, Pizza","77 Saughton Road North","Edinburgh","EH12 7JB","01313348505","1593","5.5"
"New Peach Garden","Chinese, Asian","44 St. Johns Road","Edinburgh","EH12 6PA","01313345901","336","5"
"Balgreen Spice","Indian, Healthy","193 Balgreen Road","Edinburgh","EH11 2RZ","01312616548","103","5"
"Spice Lounge Kitchen","Indian, Curry","1 Craigmount View","Midlothian","EH12 8HG","01314769999","139","5"
"Toby Carvery - Edinburgh West","Roast Dinners, British","St Johns Rd","Edinburgh","EH12 8AX","02039126648","57","4"
"Nine Dragons","Chinese, Oriental","144 West Granton Road","Edinburgh","EH5 1PE","01315512405","427","4"
"The Ranch","Burgers, American","104 Saint John's Road","Edinburgh","EH12 8AT","07986942941","303","5.5"
"Abida","Indian, Thai","295A St John's Road","Edinburgh","EH12 7XF","01313349998","694","5"
"Doc Mediterranean Restaurant","Pizza, Mediterranean","1 Meadow Place Road","Edinburgh","EH12 7TZ","01312857000","30","5"
"Samsuns","Pizza, Kebab, Halal","651-653 Ferry Road","Edinburgh","EH4 2TX","01313320256","1113","5"
"No1 Takeaway","Fish & Chips, Kebab","44 Ferry Road Drive","Edinburgh","EH4 4DD","01312618913","861","5"
"Jill's Deli (Fresh Homemade Food)","Breakfast, Sandwiches","27 Parkgrove Street","Edinburgh","EH4 7NT","01313364287","735","5"
"Ali's","Pizza, Fish & Chips, Halal","59 Pennywell Road","Edinburgh","EH4 4TY","01313321829","743","5"
"Toby Carvery Lauriston Farm","British, Roast Dinners","69 Lauriston Farm Road","Edinburgh","EH4 5EX","02039126648","74","4.5"
"The Raj Curry in a Hurry","Indian, Curry, Halal","12 Hillhouse Road","Edinburgh","EH4 2AG","0131 332 2289","16","3.5"
"KFC Edinburgh Straiton","Chicken","Straiton Road","Edinburgh","EH20 9NS","02038269530","178","4"
"Fryers Delight","Fish & Chips, Pizza","19 Gracemount Drive","Edinburgh","EH16 6RR","01316662111","638","5"
"Stacks - Straiton","Burgers","Straiton Mains Straiton Loanhead Edinburgh","Edinburgh","EH20 9PW","02039126648","0","0"
"Toby Carvery Liberton","British, Roast Dinners","41 Howden Hall Road","Edinburgh","EH16 6PG","02039126648","48","4.5"
"Barbecue Grill","Kebab, Pizza","24 High Street","Penicuik","EH26 8HW","01968381598","74","5"
"Birdbox - Straiton","Chicken","Straiton Mains","Straiton","EH20 9PW","02039126648","4","4"
"Hui Chinese Takeaway","Chinese, Oriental","17 Newtoft Street","Edinburgh","EH17 8RG","01316647200","208","5"
"Frankie & Benny's - Straiton","Italian","Straiton Mains Straiton Loanhead","Edinburgh","EH20 9PW","01314405290","21","3.5"
"Spice of Penicuik","Indian, Curry","43 Edinburgh Road","Penicuik","EH26 8NP","01968676180","69","5.5"
"Joe's Fish Bar","Fish & Chips, Pizza","40 Southhouse Road","Edinburgh","EH17 8EW","01316644243","596","5.5"
"New China Palace","Chinese, Noodles","27 Bernard Street","Edinburgh","EH6 6SH","01315545292","688","5"
"The Mermaid Takeaway","Fish & Chips, Italian","43/45 Leith Walk","Edinburgh","EH6 8LS","01315546300","1035","5"
"Subway Ocean Terminal","Subways, Sandwiches","Unit RU56B, Ocean Terminal","Edinburgh","EH6 6JJ","02039126648","87","4.5"
"Chicken Club Leith Walk","Chicken, Fast Food, Halal","255 Leith Walk","Edinburgh","EH6 8NY","01316291990","107","5"
"The Gold Sea","Fish & Chips, Pizza","137-141 Ferry Road","Edinburgh","EH6 4ET","01315542195","1030","5"
"Britannia Spice","Indian, Bangladeshi, Halal","150 Commercial St, Ocean Drive","Edinburgh","EH6 6LB","01315552255","141","5"
"Mehran Tandoori & Asian Sweet Centre","Indian, Curry, Halal","100 Newhaven road","Edinburgh","EH6 4BS","07404502758","742","5.5"
"Kezban Mediterranean Restaurant","Mediterranean, BBQ, Halal","10 Commercial Street","Edinburgh","EH6 6JA","01312276465","136","5.5"
"The Frying Scotsman","Fish & Chips, Kebab","134B North High Street","Musselburgh","EH21 6AS","01316533331","2162","4.5"
"Focus Chinese","Chinese, Oriental","124 North High Street","Musselburgh","EH21 6AS","01316655725","1059","4.5"
"Rainbow Restaurant","Fish & Chips, Pizza","106 High Street","Musselburgh","EH21 7EA","01316653226","775","4.5"
"Jaz's Fish Bar","Fish & Chips, Pizza","27 High Street","Midlothian","EH21 7AD","01316651400","840","4.5"
"Burger King - Fort Kinnaird","Burgers, American","Burger King 8 Whitehill Rd","Edinburgh","EH15 3HS","02039126648","301","4"
"KFC Edinburgh - Kinnaird Park","Chicken","Kinnaird Park","Edinburgh","EH15 3HR","02039126648","465","4"
"Gourmet Full House","Chinese, Oriental","116 High Street","East Lothian","EH32 9AD","01875813550","1498","4.5"
"Tasty","Chinese, Japanese","230a Portobello high street","Edinburgh","EH15 2AU","01316573538","529","5"
"Subway - Fort Kinnaird","Sandwiches, Lunch","Unit 36D, Fort Kinnaird Retail Park","Edinburgh","EH15 3RD","02039126648","35","4"
"Kick Ass Burrito - Fort Kinnaird","Mexican","Unit A3E, Fort Kinnaird Retail Park","Edinburgh","EH15 3RD","02039126648","41","4.5"
"Chiquito - Fort Kinnaird","Mexican","Unit A3E, Fort Kinnaird Retail Park","Edinburgh","EH15 3RD","02039126648","5","3"
"Cornstar Taco's - Fort Kinnaird","Mexican","Unit A3E, Fort Kinnaird Retail Park","Edinburgh","EH15 3RD","02039126648","27","4"
"Mister India","Indian, Kebab, Halal","94 Duddingston Park","Edinburgh","EH15 1JZ","01316579988","436","5.5"
"Mario's Pizza & Kebab House","Pizza, Kebab","116 North High Street","Edinburgh","EH21 6AS","01316653541","267","5.5"
"Gurkha Bar & Restaurant","Indian, Nepalese, Halal","96 North High Street","Musselburgh","EH21 6AS","01316536281","252","5.5"
"St Andrew`s Takeaway","Fish & Chips, Pizza","280-284 Portobello High Street","Edinburgh","EH15 2AT","01316692850","1568","4.5"
"Natural Spice","Indian, Pizza","1d Hawthorn Road","East Lothian","EH32 9QW","01875819988","814","5.5"
"Cinnamon","Indian, Bangladeshi","249 Portobello High Street","Edinburgh","EH15 2AW","01316695090","496","5"
"Goa Indian Cuisine","Indian, Curry","128 High Street","Edinburgh","EH32 9AD","01875819700","754","5"
"Bonoful Restaurant","Indian, Bangladeshi","13 Brighton Place","Edinburgh","EH15 1LH","01316698000","298","5"
"Village Tandoori","Pizza, Indian","57 Eskview Terrace","Musselburgh","EH21 6LX","01316536243","170","4.5"
"Kohi-Noor Indian Takeaway","Indian, Kebab, Halal","142 North High Street","Musselburgh","EH21 6AS","01316659690","546","5"
"On Fire Cafe","Breakfast, Lunch","48 Magdalene Drive","Edinburgh","EH15 3DZ","07578560604","325","5"
"BirdBox - Fort Kinnaird","Chicken","Unit A3A Fort Kinnaird Retail Park Newcraighall Rd","Edinburgh","EH15 3HP","02039126648","10","3.5"
"Jade Garden","Chinese","140 High Street East Lothian","PRESTONPANS","EH32 9AD","01875819188","244","4.5"
"Stacks - Fort Kinnaird","Burgers","Unit A3A","Edinburgh","EH15 3HP","02039126648","3","5.5"
"Frankie & Benny's - Fort Kinnaird","Italian","Unit A3A","Fort Kinnaird","EH15 3HP","02039126648","33","3.5"
"Mama Rosa's","Kebab, Pizza","16 Southfield Place","Edinburgh","EH15 1LZ","01316671427","98","5"
"Dino's","Pizza, Fish & Chips","15 High Street","Haddington","EH41 3ES","01620824089","338","5"
"Oriental Delight","Chinese, Oriental","13 Lochend Road","Edinburgh","EH6 8DT","01316296357","498","5"
"Papa John's - Leith Walk","Pizza, American","77a-79 Leith Walk","Edinburgh","EH6 8LX","01315556461","40","4.5"
"Pizza Hut Delivery - Leith Walk","Pizza, American","170 Leith Walk","Edinburgh","EH6 5EA","01315530202","94","4.5"
"Giovanni's","Italian, Fish & Chips","94 Northfield Broadway","Edinburgh","EH8 7RU","01316690462","1631","4.5"
"The Rig","Fish & Chips, Pizza","29 Restalrig Road","Edinburgh","EH6 8BB","01315541686","289","5"
"New Hung Wai","Chinese","92 Northfield Broadway","Midlothian","EH8 7RU","01316572384","552","4.5"
"Station India","Indian, Curry, Halal","128 Portobello High Street","Edinburgh","EH15 1AH","01316699981","1053","5.5"
"Lochend Fry","Fish & Chips, Indian","10A Lochend Road","Edinburgh","EH7 6BP","01316612202","1065","5"
"Best Kebab House","Kebab, Pizza, Halal","256 Leith Walk","Edinburgh","EH6 5EL","01315551274","1008","5"
"Origano Go","Pizza, Pasta","277 Leith Walk","Edinburgh","EH6 8PD","01315551009","1156","5"
"La Riva Pizzeria","Italian, Pizza","43 Assembly Street","Edinburgh","EH6 7BQ","01314772222","2","6"
"Mint Indian","Indian, Seafood, Halal","64 Portbello High Street","Edinburgh","EH15 1AN","01316699211","420","5"
"Angelos Takeaway","Italian, Fish & Chips","8 Lochend Road South","Edinburgh","EH7 6BP","01316617706","3389","5.5"
"Mr. Rice","Chinese, Oriental","155 Great Junction Street","Edinburgh","EH6 5LG","01315550302","62","5"
"Giovanni's (Easter Rd)","Fish & Chips, Pizza","122 Easter Road","Edinburgh","EH7 5RJ","01316520655","207","5"
"Amati Deli","Italian, Sandwiches","81 Leith Walk","Edinburgh","EH6 8LX","07894286919","4","4"
"Rajahs Marmaris Grill","Kebab, Fish & Chips, Halal","10B Woodburn Road","Dalkeith","EH22 2AT","01316636777","412","5.5"
"Cuneo's By The 2 Sisters","Café, Breakfast","4 Woodburn Avenue","Dalkeith","EH22 2BP","01316600131","114","5.5"
"Subway Dalkeith","Sandwiches, Salads","37 Jarnac Court","Dalkeith","EH22 1HU","01316635557","7","4.5"
